Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes,Exponential Moving Average (3) 1 day,Exponential Moving Average (7) 1 day
MMC,"Marsh & McLennan Companies, Inc.",Insurance brokers/Services,Finance,NYSE,"S&P 500, Nasdaq US Large Cap Growth, Russell 3000, S&P 500 Financials, Russell 1000, S&P 500 ESG",114222371439,USD,232.57,USD,232,USD,0.12000000000000455,USD,0.05159736853420671,-0.24508750053746967,490661478.764,1598604,4712535,448,1833152.8,1924912.6,1982895.8333333333,1.112677583776162,1.1439022191796733,1.5730592040673295,232.06166666666667,28.43223550698061,0.7272972351415536,0.8659299401271559,0.29276532,0.7309804,0.9426574,4.134314135974474,8.38166551720363,9.063263572812996,8.075577681567928,3.313925669293959,1.7368849164090376,1.3346571706795487,0.4738529673468007,0.6555288987350859,241.8428,USD,241.8428,USD,241.8428,USD,241.8428,USD,241.8428,USD,232.63,USD,232.935,USD,233.09,USD,233.09,USD,233.09,USD,233.09,USD,233.09,USD,234.22,USD,241.8428,USD,271888.888888889,USD,232.45100000000016,232.45562500000034,232.5900000000002,232.49307692307787,232.93122011408676,232.57049999999958,232.2097798859124,233.26393538406992,232.1554999999994,231.04706461592886,,0.8659299401271559,2025-01-30,2025-04-17,Neutral,238.888889,USD,Buy,232.35241295119417,232.54818640424665
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored,Major banks,Finance,NYSE,,103803049164.61943,USD,16.31,USD,16.4,USD,0.08999999999999986,USD,0.5518087063151432,0.5518087063151432,6409427327.14305,1391383,3936660,1820,1031866.8,1262562,1313506.2666666666,2.1820448877805574,1.4656301749789868,1.7255960276771565,16.246666666666666,12.403985093923492,1.1688520598264982,1.4401743797776096,1.0233085,0.56739604,0.63993293,3.0570239457177797,7.081911728580398,4.045233470929069,3.0758699238344183,1.4538309944594334,0.759038666818667,1.1472393833863963,0.5955061166649588,0.5404304585616868,16.39,USD,16.39,USD,16.39,USD,16.39,USD,27.1,USD,16.31,USD,16.33,USD,16.33,USD,16.33,USD,16.33,USD,16.39,USD,16.39,USD,16.39,USD,16.39,USD,515529.821763979,USD,16.28499999999999,16.28374999999999,16.303000000000004,16.31576923076922,16.337069108528976,16.300950000000007,16.26483089147104,16.393896175557064,16.28800000000002,16.18210382444298,,1.4401743797776096,2025-01-29,2025-05-14,Buy,14.571856,USD,Buy,16.158533814021833,15.875562447102048
MO,"Altria Group, Inc.",Tobacco,Consumer non-durables,NYSE,"S&P 500, S&P 500 Consumer Staples, S&P 100, Russell 3000, Russell 1000",97973842232,USD,57.95,USD,58.06,USD,0.25,USD,0.4314063848144953,0.1898188093183769,1688081743.5,8505018,25597297,15526,10159317.40000001,8622202.566666745,8072086.544444439,1.4064941830178765,1.3409659140830539,2.1858378153478077,57.98,8.84894942584901,0.8337613696085959,0.8462588527518377,-0.1245435,0.66123927,0.60607463,2.887555811298576,6.528261224628321,4.764053438649822,3.5092489394791846,1.5808461036713648,0.8817375443642291,0.9909941841157585,0.6466442005823022,0.7966162684159263,59.67,USD,59.67,USD,59.67,USD,59.67,USD,77.79,USD,57.99,USD,57.99,USD,57.99,USD,57.99,USD,57.99,USD,57.99,USD,58.4,USD,59.32,USD,59.67,USD,3297419.3548387103,USD,57.942000000000064,57.91125000000009,57.85299999999991,57.796076923076576,57.969123929825734,57.85432000000016,57.73951607017458,57.92712910806558,57.75369500000011,57.580260891934635,,0.8462588527518377,2025-01-30,2025-04-29,Neutral,56.272727,USD,Buy,58.245447769259044,58.19986857463351
CME,CME Group Inc.,Investment banks/Brokers,Finance,NASDAQ,"S&P 500, NASDAQ Composite, Russell 3000, S&P 500 Financials, Russell 1000, S&P 500 ESG, NASDAQ Real Estate and Other Financial Services, KBW NASDAQ Financial Technology Index",95664059511,USD,265.47,USD,267.47,USD,1,USD,0.3766903981617508,0.7533807963235016,359235461.18399996,2878310,8102409,300,3107708.1,2184351.533333333,2144379.9777777777,1.477216772091979,1.6723418057646051,2.006115045771439,265.7966666666667,27.445851641250975,0.8730671703629365,0.9417704345773005,-0.10453506,0.31469002,0.5476795,6.34296192355641,6.901047626529852,6.089572567554757,4.740942972152735,1.8060811578919362,1.1811897507933042,1.1508440895826992,0.8367574507491322,0.9228333943364107,267.91,USD,267.91,USD,267.91,USD,267.91,USD,267.91,USD,265.66,USD,266.25,USD,266.29,USD,266.29,USD,266.29,USD,267.12,USD,267.91,USD,267.91,USD,267.91,USD,1630345.74468085,USD,265.3060000000004,265.42874999999987,265.7034200000003,265.7555461538459,266.1850194550928,265.6709999999997,265.1569805449066,266.34002925853224,265.8388550000002,265.33768074146815,,0.9417704345773005,2025-02-12,2025-04-23,Neutral,259.235294,USD,Sell,264.6560227824401,262.1642774885302
DUK,Duke Energy Corporation (Holding Company),Electric utilities,Utilities,NYSE,"S&P 500, S&P 500 Utilities, S&P 100, Russell 3000, Dow Jones Utility Average, Dow Jones Composite Average, Russell 1000, PHLX Utilities Sector",92639559840,USD,119.31,USD,119.21,USD,0.28999999999999204,USD,0.24306428631295954,-0.08381527114240929,774963983.192,4220663,15732199,566,5003643.8,4156356.433333333,3541053.933333333,1.862222971264856,1.696433918217837,1.925747585965702,119.61996666666668,20.998627195607025,0.8340259191479104,0.8559934506912056,-0.074787594,0.4991638,0.46518847,6.475911426388431,6.916144215744903,3.9110082662638965,2.501754019316604,1.0693432066426551,0.4963969167428595,0.6267182071815035,0.9106431220507869,0.932176672131778,121.465,USD,121.465,USD,121.465,USD,121.465,USD,121.465,USD,119.39,USD,119.39,USD,119.455,USD,119.455,USD,119.455,USD,119.455,USD,120.8799,USD,121.465,USD,121.465,USD,1149320.41040397,USD,119.30999999999983,119.3106250000002,119.22200000000014,119.1776923076925,119.40668085335034,119.25124999999996,119.09581914664957,119.4791066217058,119.05699999999999,118.63489337829418,,0.8559934506912056,2025-02-13,2025-05-12,Buy,124.285714,USD,Buy,119.80631634351052,119.21305737594791
RELX,RELX PLC PLC,Miscellaneous commercial services,Commercial services,NYSE,,91187385827.57071,USD,49.35,USD,49.18,USD,0.5,USD,1.0131712259371835,-0.34447821681864577,1847417456.30062,438506,1411831,10286,660165.9,626678.2,651866.9,0.7960808328230262,0.8736943122131733,1.1973318897301881,49.24,37.4829105271153,0.6595731524370356,0.6448684030570903,0.6769112,0.88099605,0.88585335,3.629193031117275,4.0374049412364,2.9951330909326486,2.5257948482726986,1.3559932709679594,0.6815999416288926,0.7241023957392866,0.4755262764264019,0.6065917862964628,51.19,USD,51.99,USD,51.99,USD,51.99,USD,51.99,USD,49.34,USD,49.37,USD,49.37,USD,49.37,USD,49.37,USD,49.38,USD,49.38,USD,49.73,USD,49.73,USD,331178.05883647,USD,49.31300000000009,49.303124999999994,49.32900000000018,49.320169230769054,49.37614132139158,49.322999999999894,49.26985867860821,49.41002965271285,49.28510999999993,49.16019034728701,,0.6448684030570903,2025-02-13,2025-07-24,Buy,59.7,USD,Strong buy,49.1616202517812,48.78835811369819
CVS,CVS Health Corporation,Drugstore chains,Retail trade,NYSE,"S&P 500, S&P 500 Health Care, S&P 100, Russell 3000, Russell 1000, S&P 500 ESG",85620604341,USD,67.91,USD,68,USD,0.12000000000000455,USD,0.17670446178766683,0.13252834634075014,1259144569.6000001,5873606,24510298,35271,8322686.5,10315117.433333334,12634365.622222222,1.8305439330543847,2.51950441697487,3.057533634852169,67.65833333333333,18.568850486711145,0.7537036459398355,0.6992705930371931,0.6423993,0.5173087,0.53112847,3.619788121947738,5.4401141147670655,4.7820302754028825,3.0716182658918485,1.2029129039339699,0.6272298138910828,0.5996435344919849,0.44865232292535506,0.40985278195222696,68.145,USD,68.145,USD,68.145,USD,80.75,USD,113.65,USD,67.92,USD,67.94,USD,68.075,USD,68.075,USD,68.075,USD,68.075,USD,68.145,USD,68.145,USD,68.145,USD,1242306.66666667,USD,67.82999999999981,67.81812500000007,67.88400000000004,67.90692307692302,67.96850936791864,67.85175000000001,67.73499063208138,68.13685904925656,67.83075,67.52464095074343,,0.6992705930371931,2025-02-12,2025-05-01,Buy,72.26087,USD,Buy,67.37102098922996,66.59524539823933
AJG,Arthur J. Gallagher & Co.,Insurance brokers/Services,Finance,NYSE,"S&P 500, Nasdaq US Large Cap Growth, Russell 3000, S&P 500 Financials, Russell 1000, S&P 500 ESG",83195210733.99998,USD,326.64,USD,325,USD,0.44999999999998863,USD,0.13776634827332496,-0.5020818025961261,251990246.7,974050,3568554,450,1760981.6,1529784.5666666667,1853530.5111111111,2.031993082576735,1.6077435149579358,2.048960874908112,326.9533333333333,50.052099295127185,0.37020123616258027,0.5456015152379969,0.25676623,0.6794289,0.7549483,8.736283967891596,10.970625619823167,8.952236555678844,6.676855380925871,2.167944477372235,1.0160195629932292,0.79293513280379,0.4519691364655226,0.8726308045328673,345.43,USD,345.43,USD,345.43,USD,345.43,USD,345.43,USD,326.73,USD,326.88,USD,327.25,USD,327.25,USD,327.25,USD,327.25,USD,330.4,USD,332.995,USD,345.43,USD,206337.5,USD,326.4469999999998,326.3475000000003,326.3805,326.436346153845,326.9004436803429,326.4481249999997,325.99580631965654,327.10941005255245,326.16887500000087,325.2283399474493,,0.5456015152379969,2025-01-30,2025-04-24,Buy,326.538462,USD,Sell,327.4715678169278,327.5368766844181
MDLZ,"Mondelez International, Inc.",Food: specialty/candy,Consumer non-durables,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Staples, S&P 100, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG, NASDAQ US Benchmark Food Producers",82785609375,USD,64,USD,63.91,USD,0.15000000000000568,USD,0.23437500000000888,-0.14062500000000533,1291043835.34,8181850,21256307,1705,9518003.599999998,11042625.566666659,9988728.422222214,1.8431001890359309,1.458886850706456,2.6115029561223513,63.97,18.68722261153936,0.8066493086111595,0.8494467910095322,-0.0585164,0.40959713,0.5119427,2.999931725026074,4.400645251099301,3.5621255352010106,2.709560340311709,1.3924322193623822,0.8736862605185475,1.1056475847495073,0.40577982092509424,0.8081257517798196,70.6,USD,70.6,USD,75.11,USD,76.06,USD,78.59,USD,64.05,USD,64.05,USD,64.05,USD,64.05,USD,64.05,USD,64.05,USD,64.43,USD,65.505,USD,70.6,USD,404900,USD,63.98999999999999,63.96124999999991,63.954999999999835,63.905707692307686,64.03746890067546,63.93699999999999,63.836531099324525,64.03044245202369,63.887246300000015,63.74405014797634,,0.8494467910095322,2025-02-04,2025-04-29,Buy,66.333333,USD,Buy,64.41296598764035,64.93093859670338
GSK,GSK plc,Pharmaceuticals: major,Health technology,NYSE,,79649145376.41809,USD,39.55,USD,39.49,USD,0.030000000000001137,USD,0.07585335018963625,-0.15170670037925454,2035032847.5,4421106,12239626,28539,5416626.7,5547650.533333333,5265627.666666667,2.865147077549981,1.1584243820830902,1.616997286686009,39.538333333333334,24.993680485338725,0.9066800328217443,0.8467757111170099,0.17276955,0.43399292,0.5819906,6.008209667546987,7.456542942157927,3.970592786296749,2.3235480462644285,1.0762653876481743,0.6383580712299907,0.8271858309511858,0.5026712103125821,0.7108184946048056,40.805,USD,40.805,USD,41.8,USD,45.925,USD,76.1875,USD,39.55,USD,39.55,USD,39.55,USD,39.55,USD,39.55,USD,39.55,USD,39.8,USD,40.465,USD,40.805,USD,584193.8403422739,USD,39.52480000000003,39.51312499999998,39.516199999999984,39.515861538461586,39.55876651070313,39.51100499999997,39.46324348929681,39.59203237466329,39.47978499999989,39.367537625336496,,0.8467757111170099,2025-02-05,2025-04-30,Neutral,41.910125,USD,Buy,39.825550240027624,39.67745733795772
EPD,Enterprise Products Partners L.P.,Oil & gas pipelines,Industrial services,NYSE,,73633798339.99998,USD,34,USD,34.0987,USD,0.09000000000000341,USD,0.2647058823529512,0.2902941176470615,1445979416.1,3427782,9763165,1900,4491163.9,4671549.1,4543152.611111111,1.005149915153532,1.3116747200107641,1.825783978282474,33.9886,12.639405204460967,0.7561836080031087,0.7487705445515789,0.49519882,0.73750997,1.0536264,5.018056680971959,4.354442278834711,5.024042843582199,4.482457665130606,2.244469352086495,1.2342667448326208,1.1182102711934478,0.4180326805087423,0.7074757388719569,34.53,USD,34.53,USD,34.63,USD,34.63,USD,41.38,USD,34.0483,USD,34.1,USD,34.14,USD,34.14,USD,34.14,USD,34.14,USD,34.14,USD,34.195,USD,34.53,USD,7138974.35897436,USD,33.993999999999964,34.00374999999997,34.05199999999995,34.05922307692304,34.129102469234226,34.04650499999995,33.96390753076567,34.12482456743616,34.04336499999996,33.96190543256376,,0.7487705445515789,2025-02-04,2025-05-05,Buy,37.4375,USD,Sell,33.85538558459725,33.640897581128065
CL,Colgate-Palmolive Company,Household/Personal care,Consumer non-durables,NYSE,"S&P 500, S&P 500 Consumer Staples, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, S&P 500 ESG",73395357433,USD,90.44,USD,90.72,USD,0.6800000000000068,USD,0.7518796992481279,0.30959752321981554,810239165.472,8242139,17506855,2512,6682479.2,5098532.466666667,4903646.9,1.5080165937885401,1.449596537210329,2.5331083079611956,90.05499999999999,25.751708428246012,1.0669345754902297,1.328750644978099,0.08376451,0.28225183,0.39159447,2.4413250776787176,8.04320052331907,9.285474346734556,5.069275666690167,3.2959552814391193,1.9023387173414867,1.3051442250338685,0.7072067868887227,0.8920887942338428,100.18,USD,100.18,USD,104.49,USD,109.3,USD,109.3,USD,90.48,USD,90.48,USD,90.535,USD,90.535,USD,90.535,USD,90.535,USD,90.535,USD,91.3726,USD,100.18,USD,591205.882352941,USD,90.36200000000001,90.3462500000002,90.36699999999976,90.26346153846143,90.47974900035204,90.35474999999985,90.22975099964766,90.56695392926085,90.14574999999995,89.72454607073905,,1.328750644978099,2025-01-31,2025-04-25,Buy,97.857143,USD,Strong buy,90.27831594451149,90.90775810545382
APD,"Air Products and Chemicals, Inc.",Chemicals: specialty,Process industries,NYSE,"S&P 500, S&P 500 Materials, Russell 3000, Russell 1000, S&P 500 ESG",65407849182,USD,294,USD,293.48,USD,0.8100000000000023,USD,0.27551020408163346,-0.17687074829931354,220655033.94,1028485,3563508,721,1213070.8,1423219.2333333334,1460152.6666666667,1.5242224057252982,1.8003128969400943,2.374031635867468,293.2366666666667,17.074658071260565,0.5475616942422373,0.7682052357628991,0.71928203,0.7705498,0.8692714,5.828905792861322,9.89145792124466,6.528505296335097,5.593361749465069,1.585582860581332,0.8620930973067354,0.7850241864034567,0.4672778089827417,0.5486195560169508,321.47,USD,341.14,USD,341.14,USD,341.14,USD,341.14,USD,294.49,USD,295.07,USD,295.07,USD,295.07,USD,295.07,USD,295.07,USD,295.07,USD,297.025,USD,321.47,USD,526113.0434782611,USD,294.12599999999986,294.14,294.3050000000002,293.9338923076914,295.0119131963053,294.36250000000024,293.7130868036952,295.41851084575717,293.2489050000001,291.079299154243,,0.7682052357628991,2025-02-06,2025-04-24,Buy,355.2,USD,Buy,293.64776755765195,295.9142768870926
ET,Energy Transfer LP,Oil & gas pipelines,Industrial services,NYSE,,64987215597.00001,USD,18.94,USD,19.03,USD,0.10999999999999943,USD,0.5807814149947171,0.4751847940865884,3108786058.72,6833033,23155884,67665,17028815.5,16905333.2,17182852.566666666,1.9801980198019857,1.9876582984540123,3.159787188827308,18.891666666666666,14.732420659614188,0.3523208249701986,0.3659550898098083,0.65419215,0.8917367,1.6968688,2.000384840535091,1.5025470911221528,1.8980086279569235,2.001543209520245,1.0231130564622593,0.5268595574978949,0.7558063393183434,0.2779112366218332,0.7653388158166586,20.509,USD,21.45,USD,21.45,USD,21.45,USD,35.44,USD,18.97,USD,18.98,USD,18.98,USD,18.98,USD,18.98,USD,19.05,USD,19.05,USD,19.05,USD,19.51,USD,5088072.37813885,USD,18.942999999999977,18.944375000000015,18.95684000000002,18.977938461538482,18.982288342210172,18.95595999999997,18.929631657789766,19.04580496741743,18.96297499999997,18.880145032582515,,0.3659550898098083,2025-02-11,2025-04-30,Strong buy,22.8,USD,Neutral,18.804601584655014,18.598251935274888
ROP,"Roper Technologies, Inc.",Packaged software,Technology services,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",62050392240,USD,577.83,USD,582.4,USD,0.01999999999998181,USD,0.0034612256199888906,0.7908900541681699,106985742.57,488827,1447705,400,532296.3,584447.6666666666,599473.6444444444,1.4066663754314042,1.257237061819278,1.8262628845579976,576.8099999999998,40.2826190011433,0.6642578256685606,0.8947528244567394,0.5963903,0.96226734,1.0560822,2.4156024156024154,5.245671337758578,6.146025214707781,4.911173031391435,2.3048490116784457,1.1358328211432083,1.0808470730387991,0.47088273473124015,0.6849515199300226,595.1668,USD,595.1668,USD,595.1668,USD,595.1668,USD,595.1668,USD,578.93,USD,578.93,USD,578.93,USD,578.93,USD,578.93,USD,578.93,USD,580.325,USD,580.325,USD,595.1668,USD,386769.230769231,USD,577.9320000000022,577.4725000000007,577.335,576.8661538461529,578.6569683409217,576.9147500000007,575.1725316590797,578.4327811005548,576.3514999999965,574.2702188994381,,0.8947528244567394,2025-01-30,2025-04-29,Buy,639.666667,USD,Buy,576.0700866112411,574.8266166866172
NGG,"National Grid Transco, PLC National Grid PLC (NEW)",Electric utilities,Utilities,NYSE,,61947377356.509094,USD,63.81,USD,64.75,USD,1.009999999999991,USD,1.5828240087760397,1.4731233349004822,978372745.388,523595,1501119,1150,571128.8,587172,676123.7111111111,0.7569783945749945,1.0152022703421555,1.2415373178152518,63.70333333333334,23.52529125497714,1.0064148011784493,0.9277588597741817,0.44298008,0.9101297,0.5872286,3.0039651793446063,7.010439734261309,5.884244372990354,1.4297592439378786,0.7947839656596581,0.45075558497005563,0.4285049103960602,0.4325199232244354,0.5819282664482072,64.3686,USD,64.3686,USD,71.4299,USD,73.4,USD,94.90569,USD,63.85,USD,63.89,USD,63.89,USD,63.89,USD,63.89,USD,63.89,USD,63.89,USD,64.3686,USD,64.3686,USD,793596.487341149,USD,63.81999999999999,63.82500000000003,63.837999999999965,63.817176923076964,63.89046225058801,63.8375,63.78453774941199,63.92284435006718,63.776309999999924,63.62977564993267,,0.9277588597741817,2024-11-07,2025-05-15,Strong buy,71.588281,USD,Buy,63.711919829493056,63.18301962247506
BNS,Bank Nova Scotia Halifax Pfd 3,Major banks,Finance,NYSE,,60072007246.9463,USD,48.23,USD,48.01,USD,0.10000000000000142,USD,0.20733982998134237,-0.45614762595894437,1244873605.69,2712914,5395386,400,1427629.6,1481440.3,1485258.822222222,1.0633861551292703,1.1732227217798974,1.7051558108394373,48.22,14.407972691809078,1.5207130957152775,2.0063523439456934,0.85824084,1.2106717,1.0200785,6.655793523783581,5.829088255518601,5.037667159283423,4.078660132896969,2.1434435245118943,1.4553086283776568,1.9633717869931728,0.6836653717826263,0.6345262059176786,51.31,USD,54.25,USD,57.07,USD,57.07,USD,74.86,USD,48.24,USD,48.26,USD,48.26,USD,48.26,USD,48.26,USD,48.33,USD,48.47,USD,48.83,USD,50.3861,USD,607635.0759425006,USD,48.21800000000004,48.22125000000014,48.235000000000156,48.245769230769355,48.25801270857533,48.228500000000096,48.198987291424864,48.32533915377762,48.227499999999964,48.12966084622231,,2.0063523439456934,2025-02-25,2025-05-27,Neutral,55.4839618065,USD,Neutral,48.26030871194288,48.19635200092246
FCX,"Freeport-McMoRan, Inc.",Other metals/Minerals,Non-energy minerals,NYSE,"S&P 500, PHLX Gold/Silver Sector, S&P 500 Materials, Russell 3000, Russell 1000, S&P 500 ESG",58086487950,USD,40.42,USD,41.42,USD,0.4498999999999995,USD,1.1130628401781284,2.4740227610094014,1428217648.8,17519016,44969645,138919,17014586.4,16055040.966666667,13828376.455555556,3.9724325678243244,3.160950228955159,4.019853442374752,40.34663333333334,31.188271604938272,0.9729610303447345,0.9635477020687045,1.136149,1.654081,1.8682251,4.14100265177896,4.544017504414989,3.340795824286409,2.87940255837033,1.4943918527942073,0.8884667264527617,1.2433211244338918,0.6086649712296605,0.9085479867756282,41.095,USD,41.095,USD,52.61,USD,55.235,USD,63.620005,USD,40.4583,USD,40.62,USD,40.67,USD,40.67,USD,40.67,USD,41.095,USD,41.095,USD,41.095,USD,41.095,USD,882105.263157895,USD,40.415,40.41839999999997,40.514999999999965,40.690776923077,40.655673049431506,40.48685999999983,40.31804695056815,41.02773582152069,40.60008499999991,40.17243417847912,,0.9635477020687045,2025-01-23,2025-04-17,Buy,48.983333,USD,Sell,39.84599209274796,38.84048554549362
ITUB,Itau Unibanco Banco Holding SA,Major banks,Finance,NYSE,,57937990691.791405,USD,5.73,USD,5.74,USD,0.009999999999999787,USD,0.1745200698080242,0.1745200698080242,5795149074.86044,12422451,97508361.87896907,1100,31338843.688840814,29075785.489392884,29171967.03381492,10.719107381370822,2.5525424312333462,2.0969123366187823,5.739999999999999,8.957323745505706,0.36492956112122715,0.3782948001151653,0.5749127,1.056048,0.96987915,6.111565076770993,4.451885174203955,2.00007446031594,2.0224260601662034,0.4589452193867194,0.1842463850145631,0.319701970191188,0.7394865041296416,0.7657815382520216,5.8,USD,5.8,USD,6.19836371,USD,6.35454553,USD,9.865453,USD,5.77,USD,5.77,USD,5.77,USD,5.77,USD,5.77,USD,5.8,USD,5.8,USD,5.8,USD,5.8,USD,650691.357170585,USD,5.758600000000006,5.758499999999991,5.756000000000027,5.766923076923087,5.763335548805296,5.75759499999999,5.751854451194683,5.79039338367044,5.762274999999996,5.734156616329552,,0.3782948001151653,2025-02-05,2025-05-12,Buy,6.591818,USD,Buy,5.5371682607389605,5.408182436675835
